005888	华夏新兴消费混合A	HXXXXFHHA	混合型	82.64	0.30	12.59	20.91	62.50	99	180.35				1	2020-11-16	2.8035	1.82	1	0.15%	100	1	1.50%	0.15%
005889	华夏新兴消费混合C	HXXXXFHHC	混合型	81.86	0.29	12.55	20.76	62.11	98.02	177.58				1	2020-11-16	2.7755	1.82	1	0.00%	100	0		
002083	新华鑫动力灵活配置混合A	XHXDLLHPZHHA	混合型	78.10	0.32	12.45	23.76	61.90	82.26	147.35	72.03			1	2020-11-16	1.87	-0.11	1	0.10%	100	1	1.00%	0.10%
002084	新华鑫动力灵活配置混合C	XHXDLLHPZHHC	混合型	77.92	0.38	12.45	23.74	61.97	82.09	146.82	71.68			1	2020-11-16	1.8610	-0.11	1	0.10%	100	1	1.00%	0.10%
003624	创金合信资源股票发起式A	CJHXZYGPFQSA	股票型	63.91	0.59	12.33	24.89	63.03	101.67	104.73	44.82			1	2020-11-16	1.7658	2.88	1	0.15%	100	1	1.50%	0.15%
006424	嘉合锦程混合A	JHJCHHA	混合型	64.13	0.84	12.30	19.51	38.31	70.99					1	2020-11-16	1.7882	1.18	1	0.15%	100	1	1.50%	0.15%
003625	创金合信资源股票发起式C	CJHXZYGPFQSC	股票型	63.20	0.58	12.28	24.72	62.63	100.66	104.41	43.39			1	2020-11-16	1.7289	2.87	1	0.00%	100	0		
006425	嘉合锦程混合C	JHJCHHC	混合型	63	0.83	12.23	19.27	37.76	69.65					1	2020-11-16	1.7604	1.18	1	0.00%	100	0		
001790	国泰智能汽车股票	GTZNQCGP	股票型	80.87	-3.12	12.15	25.45	62	121.63	158.86	89.08			1	2020-11-16	1.9570	-0.71	1	0.15%	100	1	1.50%	0.15%
000390	华商优势行业混合	HSYSHYHH	混合型	41.29	2.13	12.12	10.37	24.51	50.85	109.04	85.63	113.28		1	2020-11-16	1.3410	2.44	1	0.15%	100	1	1.50%	0.15%
005827	易方达蓝筹精选混合	YFDLCJXHH	混合型	78.38	1.07	12.08	19.20	58.29	81.94	171				1	2020-11-16	2.6206	2.22	1	0.15%	10	1	1.50%	0.15%
020018	国泰金鹿混合	GTJLHH	混合型	44.47	0.57	12.01	16.75	54.77	54.45	101.70	108.15	97.50		1	2020-11-16	2.0190	0.59	1	0.15%	100	1	1.50%	0.15%
000696	汇添富环保行业股票	HTFHBHYGP	股票型	72.08	-1.89	11.66	21.43	59.68	85.16	103.51	30.34	26.01		1	2020-11-16	1.9720	-0.15	1	0.15%	100	1	1.50%	0.15%
